time,energy,energy_cumulative,energy_lag,glob_irrad_in_diffuse,glob_irrad_total_disc,dew_point,enth,rel_hum,temp
2022-06-17 04:00:00,975.0,7834533.0,7833558.0,68.02730022813688,68.02730022813688,13.34,41.7,76.2,18.066666666666666
2022-06-17 05:00:00,1095.0,7835628.0,7834533.0,110.46789391534391,110.46789391534391,14.45,,,18.75
2022-06-17 06:00:00,1331.0,7836959.0,7835628.0,180.96788402234637,180.96788402234637,15.3,47.96666666666667,,19.8
2022-06-17 07:00:00,1334.0,7838293.0,7836959.0,217.93217684895833,217.93217684895833,15.6,,74.2,20.500000000000004
2022-06-17 08:00:00,1407.0,7839700.0,7838293.0,284.38767559055117,284.38767559055117,16.45,51.44,72.2,21.66666666666666
2022-06-17 09:00:00,1462.0,7841162.0,7839700.0,304.6999238012959,304.6999238012959,17.78888888888889,56.406666666666666,69.2,23.89090909090909
2022-06-17 10:00:00,1363.0,7842525.0,7841162.0,261.6979430726257,261.6979430726257,17.0,55.525,65.2,24.242857142857144
2022-06-17 11:00:00,1327.0,7843852.0,7842525.0,183.34267699646642,183.34267699646642,17.225,57.14285714285713,58.20000000000001,25.825
2022-06-17 12:00:00,1354.0,7845206.0,7843852.0,193.84183726937272,193.84183726937272,16.34444444444445,57.3375,53.2,26.87142857142857
2022-06-17 13:00:00,1355.0,7846561.0,7845206.0,163.7960256563246,163.7960256563246,15.24,54.93076923076922,48.20000000000001,27.389999999999997
2022-06-17 14:00:00,1327.0,7847888.0,7846561.0,174.33866388704317,174.33866388704317,13.492857142857144,50.42,,26.242857142857144
2022-06-17 15:00:00,1282.0,7849170.0,7847888.0,173.22550099426385,173.22550099426385,13.184615384615386,50.45,,26.28
2022-06-17 16:00:00,1203.0,7850373.0,7849170.0,163.69956174295774,163.69956174295774,13.107142857142858,50.22727272727273,,26.05
2022-06-17 17:00:00,1171.0,7851544.0,7850373.0,77.61931184275184,77.61931184275184,12.055555555555555,47.825,,24.9625
2022-06-17 18:00:00,1135.0,7852679.0,7851544.0,52.10044891472868,52.10044891472868,11.8,,48.2,23.5
2022-06-17 19:00:00,1107.0,7853786.0,7852679.0,9.419457692307692,9.419457692307692,11.328571428571431,43.666666666666664,50.2,22.400000000000002
2022-06-17 20:00:00,1043.0,7854829.0,7853786.0,,,10.625,41.0,52.2,20.96666666666667
2022-06-17 21:00:00,955.0,7855784.0,7854829.0,,,10.183333333333332,39.5,54.2,19.4875
2022-06-17 22:00:00,959.0,7856743.0,7855784.0,6.928813846153847,6.928813846153847,10.694736842105266,39.86363636363635,56.2,19.35833333333333
2022-06-17 23:00:00,963.0,7857706.0,7856743.0,,,9.1,35.4,58.2,17.5
2022-06-18 00:00:00,987.0,7858693.0,7857706.0,,,9.1,,60.2,16.35
2022-06-18 01:00:00,963.0,7859656.0,7858693.0,,,8.6,33.4,62.2,15.65
2022-06-18 02:00:00,951.0,7860607.0,7859656.0,,,8.899999999999999,,66.2,15.1
2022-06-18 03:00:00,903.0,7861510.0,7860607.0,7.845990693069308,7.845990693069308,8.966666666666667,32.4,68.2,14.700000000000001
2022-06-18 04:00:00,903.0,7862413.0,7861510.0,27.632905661764706,27.632905661764706,10.95,36.9,70.2,16.275
2022-06-18 05:00:00,887.0,7863300.0,7862413.0,46.36610250639386,46.36610250639386,12.7,41.475,,18.05
2022-06-18 06:00:00,887.0,7864187.0,7863300.0,65.07565891640867,65.07565891640867,15.906666666666668,50.66666666666666,72.2,21.626666666666665
2022-06-18 07:00:00,936.0,7865123.0,7864187.0,146.84646273730684,146.84646273730684,17.144444444444446,55.400000000000006,68.2,23.76
2022-06-18 08:00:00,995.0,7866118.0,7865123.0,361.5307030139373,361.5307030139373,15.466666666666669,51.776923076923076,62.2,23.563636363636363
2022-06-18 09:00:00,1003.0,7867121.0,7866118.0,105.05893391447368,105.05893391447368,15.635714285714286,53.0,57.2,24.781818181818185
2022-06-18 10:00:00,1022.0,7868143.0,7867121.0,99.04201548076924,99.04201548076924,15.01428571428571,52.9,53.2,25.466666666666665
2022-06-18 11:00:00,1031.0,7869174.0,7868143.0,144.70535452054796,144.70535452054796,15.474074074074077,55.388461538461534,49.2,27.014285714285712
2022-06-18 12:00:00,1107.0,7870281.0,7869174.0,144.45522037037037,144.45522037037037,15.378947368421056,55.79333333333333,46.2,27.882352941176467
2022-06-18 13:00:00,1159.0,7871440.0,7870281.0,133.76062632142856,133.76062632142856,15.151851851851855,56.473684210526315,44.2,28.447058823529414
2022-06-18 14:00:00,1151.0,7872591.0,7871440.0,119.8381585090909,119.8381585090909,14.355555555555558,54.96153846153847,42.2,28.118750000000002
2022-06-18 15:00:00,1147.0,7873738.0,7872591.0,91.48711927272728,91.48711927272728,13.330000000000002,51.879999999999995,,27.514285714285716
2022-06-18 16:00:00,1159.0,7874897.0,7873738.0,77.43652419075144,77.43652419075144,13.15,50.699999999999996,,27.225
2022-06-18 17:00:00,1143.0,7876040.0,7874897.0,54.97347223719677,54.97347223719677,12.566666666666668,50.11428571428571,,26.814285714285717
2022-06-18 18:00:00,1114.0,7877154.0,7876040.0,34.51868381147541,34.51868381147541,11.6,46.9,,25.733333333333334
2022-06-18 19:00:00,1107.0,7878261.0,7877154.0,7.0660191139240505,7.0660191139240505,9.8,42.9,,23.46666666666667
2022-06-18 20:00:00,1111.0,7879372.0,7878261.0,,,8.8,39.4,44.2,21.55
2022-06-18 21:00:00,979.0,7880351.0,7879372.0,,,8.05,36.9,46.2,19.96
2022-06-18 22:00:00,963.0,7881314.0,7880351.0,,,7.5,34.9,49.2,18.5
2022-06-18 23:00:00,967.0,7882281.0,7881314.0,,,8.0,34.9,53.2,17.675
2022-06-19 00:00:00,951.0,7883232.0,7882281.0,,,,,56.2,16.85
2022-06-19 01:00:00,951.0,7884183.0,7883232.0,,,8.75,,59.2,16.85
2022-06-19 02:00:00,959.0,7885142.0,7884183.0,,,8.75,33.9,62.2,16.15
2022-06-19 03:00:00,944.0,7886086.0,7885142.0,8.712968253968253,8.712968253968253,8.75,33.4,,15.45
2022-06-19 04:00:00,903.0,7886989.0,7886086.0,32.208980531914904,32.208980531914904,10.45,36.916666666666664,67.2,16.566666666666666
2022-06-19 05:00:00,883.0,7887872.0,7886989.0,63.37691942675159,63.37691942675159,13.96923076923077,45.554545454545455,,19.84545454545454
2022-06-19 06:00:00,919.0,7888791.0,7887872.0,109.64650403846153,109.64650403846153,15.86153846153846,50.62500000000001,,21.9
2022-06-19 07:00:00,935.0,7889726.0,7888791.0,101.47435790273556,101.47435790273556,17.50769230769231,55.51333333333335,66.2,24.10666666666667
2022-06-19 08:00:00,979.0,7890705.0,7889726.0,107.85853704697988,107.85853704697988,17.65833333333333,57.6375,62.2,25.430769230769233
2022-06-19 09:00:00,1007.0,7891712.0,7890705.0,107.45651044303797,107.45651044303797,17.21,57.6,57.2,26.238461538461543
2022-06-19 10:00:00,1087.0,7892799.0,7891712.0,103.34269214574901,103.34269214574901,17.027272727272727,57.95,54.2,26.94545454545455
2022-06-19 11:00:00,1119.0,7893918.0,7892799.0,103.80986353697749,103.80986353697749,17.571428571428573,61.10625,52.2,28.38666666666667
2022-06-19 12:00:00,1159.0,7895077.0,7893918.0,103.36043579545455,103.36043579545455,16.9,59.75999999999999,49.2,28.577777777777776
2022-06-19 13:00:00,1150.0,7896227.0,7895077.0,102.2647761016949,102.2647761016949,16.264285714285716,58.78,46.2,28.9
2022-06-19 14:00:00,1183.0,7897410.0,7896227.0,97.4813704531722,97.4813704531722,16.133333333333333,59.325,,29.4
2022-06-19 15:00:00,1171.0,7898581.0,7897410.0,83.82801006451614,83.82801006451614,15.69090909090909,58.1090909090909,44.2,29.41111111111111
2022-06-19 16:00:00,1183.0,7899764.0,7898581.0,73.30460807432432,73.30460807432432,15.3,57.1125,,28.933333333333337
2022-06-19 17:00:00,1203.0,7900967.0,7899764.0,52.570775899280584,52.570775899280584,14.466666666666669,54.93333333333334,42.2,28.560000000000002
2022-06-19 18:00:00,1202.0,7902169.0,7900967.0,26.715970793650794,26.715970793650794,12.799999999999999,50.9,,27.133333333333336
2022-06-19 19:00:00,1159.0,7903328.0,7902169.0,10.562377142857141,10.562377142857141,11.299999999999999,46.4,,25.133333333333336
2022-06-19 20:00:00,1107.0,7904435.0,7903328.0,,,10.299999999999999,42.9,44.2,23.3
2022-06-19 21:00:00,1079.0,7905514.0,7904435.0,,,9.299999999999999,39.9,46.2,21.64
2022-06-19 22:00:00,983.0,7906497.0,7905514.0,,,9.200000000000001,,48.2,20.450000000000003
2022-06-19 23:00:00,963.0,7907460.0,7906497.0,,,9.1,37.9,50.2,19.633333333333336
2022-06-20 00:00:00,955.0,7908415.0,7907460.0,,,9.45,,53.2,19.099999999999998
2022-06-20 01:00:00,947.0,7909362.0,7908415.0,,,10.15,,56.2,18.7
2022-06-20 02:00:00,963.0,7910325.0,7909362.0,,,10.15,,59.2,18.15
2022-06-20 03:00:00,927.0,7911252.0,7910325.0,7.404846909090911,7.404846909090911,10.3,36.9,62.2,17.825
2022-06-20 04:00:00,959.0,7912211.0,7911252.0,33.017032500000006,33.017032500000006,12.129999999999999,41.412499999999994,66.2,18.771428571428572
2022-06-20 05:00:00,1103.0,7913314.0,7912211.0,54.96250142487046,54.96250142487046,15.299999999999999,50.03333333333333,,22.025
2022-06-20 06:00:00,1383.0,7914697.0,7913314.0,71.65819870175437,71.65819870175437,17.681818181818183,56.9875,,24.5
2022-06-20 07:00:00,1718.0,7916415.0,7914697.0,82.02750377697842,82.02750377697842,19.224999999999998,61.6695652173913,64.2,26.48571428571429
2022-06-20 08:00:00,1870.0,7918285.0,7916415.0,98.05428135458168,98.05428135458168,20.060000000000002,67.16666666666667,60.2,28.641666666666666
2022-06-20 09:00:00,2034.0,7920319.0,7918285.0,99.40825859778597,99.40825859778597,20.626666666666665,69.37619047619047,56.20000000000001,30.2923076923077
2022-06-20 10:00:00,2102.0,7922421.0,7920319.0,138.0281685873606,138.0281685873606,20.53,71.275,52.2,31.32857142857143
2022-06-20 11:00:00,2246.0,7924667.0,7922421.0,141.9176296979866,141.9176296979866,21.016666666666666,73.85,49.2,33.28000000000001
2022-06-20 12:00:00,2082.0,7926749.0,7924667.0,224.27476151595747,224.27476151595747,18.55454545454546,66.58666666666666,45.2,31.85714285714286
2022-06-20 13:00:00,2022.0,7928771.0,7926749.0,339.1473834422657,339.1473834422657,17.300000000000004,62.620000000000005,,30.75
2022-06-20 14:00:00,1990.0,7930761.0,7928771.0,225.44016754587156,225.44016754587156,17.888888888888893,64.52222222222223,,31.362499999999997
2022-06-20 15:00:00,1798.0,7932559.0,7930761.0,159.0267007235142,159.0267007235142,17.54,62.550000000000004,46.2,30.1
2022-06-20 16:00:00,1570.0,7934129.0,7932559.0,77.73901183098592,77.73901183098592,14.592307692307694,53.084615384615375,48.2,26.386666666666667
2022-06-20 17:00:00,1371.0,7935500.0,7934129.0,11.250289722222222,11.250289722222222,13.088888888888889,47.333333333333336,52.20000000000001,23.7
2022-06-20 18:00:00,1267.0,7936767.0,7935500.0,7.228312818181819,7.228312818181819,14.65,,59.2,22.8
2022-06-20 19:00:00,1207.0,7937974.0,7936767.0,,,15.625000000000002,50.4,67.2,22.1
2022-06-20 20:00:00,1186.0,7939160.0,7937974.0,,,16.6,51.9,72.2,21.46666666666667
2022-06-20 21:00:00,1087.0,7940247.0,7939160.0,,,17.45,53.62222222222223,77.2,21.428571428571434
2022-06-20 22:00:00,1051.0,7941298.0,7940247.0,,,17.35,52.0,80.2,20.950000000000003
2022-06-20 23:00:00,1059.0,7942357.0,7941298.0,,,17.35,52.025,82.2,20.424999999999997
2022-06-21 00:00:00,1051.0,7943408.0,7942357.0,,,17.2,51.0,84.2,19.950000000000003
2022-06-21 01:00:00,1035.0,7944443.0,7943408.0,,,,,86.2,19.5
2022-06-21 02:00:00,1039.0,7945482.0,7944443.0,,,17.35,50.0,,19.466666666666665
2022-06-21 03:00:00,1011.0,7946493.0,7945482.0,8.347940645161291,8.347940645161291,16.8,49.0,,18.8
2022-06-21 04:00:00,1027.0,7947520.0,7946493.0,36.50239880466473,36.50239880466473,16.8,,,
2022-06-21 05:00:00,1147.0,7948667.0,7947520.0,74.71926705289673,74.71926705289673,18.5,55.036363636363646,,20.477777777777774
2022-06-21 06:00:00,1299.0,7949966.0,7948667.0,159.08324931688804,159.08324931688804,19.266666666666666,58.04999999999999,,21.34
2022-06-21 07:00:00,1554.0,7951520.0,7949966.0,191.80623782926824,191.80623782926824,18.736363636363638,55.253333333333345,,20.75
2022-06-21 08:00:00,1622.0,7953142.0,7951520.0,47.944728142857144,47.944728142857144,15.983333333333333,46.95,,18.54
2022-06-21 09:00:00,1727.0,7954869.0,7953142.0,51.45081444444445,51.45081444444445,,,,17.5
2022-06-21 10:00:00,1870.0,7956739.0,7954869.0,159.01868853365383,159.01868853365383,16.283333333333335,47.39999999999999,,18.666666666666668
2022-06-21 11:00:00,1766.0,7958505.0,7956739.0,152.12988333333334,152.12988333333334,17.366666666666667,50.550000000000004,88.2,19.257142857142856
2022-06-21 12:00:00,2078.0,7960583.0,7958505.0,142.18119025252525,142.18119025252525,16.5,48.8,,18.8
2022-06-21 13:00:00,1814.0,7962397.0,7960583.0,160.97996092198582,160.97996092198582,16.950000000000003,49.8,86.2,19.1
2022-06-21 14:00:00,1862.0,7964259.0,7962397.0,157.13660107816713,157.13660107816713,17.840000000000003,52.9,,20.333333333333332
2022-06-21 15:00:00,1615.0,7965874.0,7964259.0,127.99474339522546,127.99474339522546,17.900000000000002,,83.2,20.549999999999997
2022-06-21 16:00:00,1470.0,7967344.0,7965874.0,78.42863045936396,78.42863045936396,17.762500000000003,53.81666666666666,80.2,21.22
2022-06-21 17:00:00,1251.0,7968595.0,7967344.0,53.63942784140969,53.63942784140969,17.0,51.4,78.2,20.8
2022-06-21 18:00:00,1087.0,7969682.0,7968595.0,19.42581950819672,19.42581950819672,16.6,50.7,,20.799999999999997
2022-06-21 19:00:00,1027.0,7970709.0,7969682.0,7.556696499999998,7.556696499999998,16.266666666666666,50.5,,20.442857142857147
2022-06-21 20:00:00,1031.0,7971740.0,7970709.0,,,16.1,49.5,,20.249999999999996
2022-06-21 21:00:00,975.0,7972715.0,7971740.0,,,15.5,47.5,,19.5
2022-06-21 22:00:00,991.0,7973706.0,7972715.0,,,15.9,48.5,,19.65
2022-06-21 23:00:00,991.0,7974697.0,7973706.0,,,15.5,47.5,80.2,19.1
2022-06-22 00:00:00,1007.0,7975704.0,7974697.0,,,15.8,,82.2,18.8
2022-06-22 01:00:00,991.0,7976695.0,7975704.0,,,,,,
2022-06-22 02:00:00,999.0,7977694.0,7976695.0,,,,,84.2,
2022-06-22 03:00:00,983.0,7978677.0,7977694.0,7.653155903614457,7.653155903614457,16.1,48.5,,18.8
2022-06-22 04:00:00,1015.0,7979692.0,7978677.0,29.495087183098594,29.495087183098594,16.25,48.5,,18.7
2022-06-22 05:00:00,1143.0,7980835.0,7979692.0,57.241976177370034,57.241976177370034,16.233333333333334,49.150000000000006,,18.8
2022-06-22 06:00:00,1306.0,7982141.0,7980835.0,112.01280936170214,112.01280936170214,16.400000000000002,49.15,,19.3
2022-06-22 07:00:00,1451.0,7983592.0,7982141.0,296.4130540406321,296.4130540406321,16.56,49.6,81.2,20.066666666666666
2022-06-22 08:00:00,1498.0,7985090.0,7983592.0,373.4944393062201,373.4944393062201,19.347619047619045,59.31304347826087,76.2,23.47647058823529
2022-06-22 09:00:00,1667.0,7986757.0,7985090.0,425.1179816382979,425.1179816382979,18.96666666666667,58.30999999999999,71.2,24.441666666666666
2022-06-22 10:00:00,1706.0,7988463.0,7986757.0,279.15976563583814,279.15976563583814,16.857142857142858,53.9375,67.2,23.41111111111111
2022-06-22 11:00:00,1782.0,7990245.0,7988463.0,456.27874258845435,456.27874258845435,17.183333333333334,55.98571428571428,64.2,24.541666666666668
2022-06-22 12:00:00,2078.0,7992323.0,7990245.0,322.0545404761905,322.0545404761905,16.383333333333333,53.74166666666665,,24.046153846153842
2022-06-22 13:00:00,1906.0,7994229.0,7992323.0,223.2249084832905,223.2249084832905,15.41666666666667,51.96,,23.425
2022-06-22 14:00:00,1659.0,7995888.0,7994229.0,127.20748114478114,127.20748114478114,14.8,49.650000000000006,,22.450000000000003
2022-06-22 15:00:00,1742.0,7997630.0,7995888.0,161.55638818666668,161.55638818666668,15.733333333333334,51.72500000000001,,23.237499999999997
2022-06-22 16:00:00,1454.0,7999084.0,7997630.0,88.13481103333334,88.13481103333334,15.833333333333334,51.7375,,22.700000000000003
2022-06-22 17:00:00,1335.0,8000419.0,7999084.0,25.77022756756757,25.77022756756757,14.95,,66.2,21.5
2022-06-22 18:00:00,1175.0,8001594.0,8000419.0,10.073381285714285,10.073381285714285,15.1,,68.2,21.1
2022-06-22 19:00:00,1135.0,8002729.0,8001594.0,7.2835171,7.2835171,14.14,46.160000000000004,70.2,19.683333333333334
2022-06-22 20:00:00,1083.0,8003812.0,8002729.0,,,14.133333333333333,45.1,73.2,
2022-06-22 21:00:00,1039.0,8004851.0,8003812.0,,,15.133333333333333,46.6,77.2,19.1
2022-06-22 22:00:00,1059.0,8005910.0,8004851.0,,,15.950000000000001,48.1,81.2,18.950000000000003
2022-06-22 23:00:00,1078.0,8006988.0,8005910.0,,,16.4,49.1,84.2,19.099999999999998
2022-06-23 00:00:00,1091.0,8008079.0,8006988.0,,,17.033333333333335,50.6,86.2,19.4375
2022-06-23 01:00:00,1075.0,8009154.0,8008079.0,,,16.8,,88.2,
2022-06-23 02:00:00,1087.0,8010241.0,8009154.0,,,17.1,50.1,90.2,18.65
2022-06-23 03:00:00,1075.0,8011316.0,8010241.0,6.9066600000000005,6.9066600000000005,,,,18.65
2022-06-23 04:00:00,1115.0,8012431.0,8011316.0,17.03231205882353,17.03231205882353,17.933333333333337,52.1,,19.4
2022-06-23 05:00:00,1271.0,8013702.0,8012431.0,81.86997072507553,81.86997072507553,18.520000000000003,54.67142857142858,92.2,19.700000000000003
2022-06-23 06:00:00,1422.0,8015124.0,8013702.0,117.830125308311,117.830125308311,18.8,55.0,,20.4
2022-06-23 07:00:00,1591.0,8016715.0,8015124.0,124.91167341708542,124.91167341708542,18.74,54.8,,20.34
2022-06-23 08:00:00,1694.0,8018409.0,8016715.0,253.92755748618782,253.92755748618782,20.57272727272727,60.618750000000006,90.2,21.91
2022-06-23 09:00:00,1762.0,8020171.0,8018409.0,333.38930321867315,333.38930321867315,20.685714285714287,62.06,87.2,22.583333333333332
2022-06-23 10:00:00,1779.0,8021950.0,8020171.0,474.91489868263477,474.91489868263477,22.05454545454545,67.00952380952383,83.2,24.54666666666667
2022-06-23 11:00:00,1690.0,8023640.0,8021950.0,490.796799693166,490.796799693166,21.492307692307698,67.38333333333334,79.2,25.238461538461543
2022-06-23 12:00:00,1598.0,8025238.0,8023640.0,366.61478859615386,366.61478859615386,19.450000000000003,60.52,76.2,24.2
2022-06-23 13:00:00,1579.0,8026817.0,8025238.0,277.20721676020406,277.20721676020406,19.66363636363636,61.36470588235294,74.2,24.75
2022-06-23 14:00:00,1646.0,8028463.0,8026817.0,265.4337647574627,265.4337647574627,18.875,59.480000000000004,72.2,24.175
2022-06-23 15:00:00,1614.0,8030077.0,8028463.0,131.65502094674554,131.65502094674554,17.85,56.20000000000001,70.2,23.5
2022-06-23 16:00:00,1575.0,8031652.0,8030077.0,115.18658182608694,115.18658182608694,17.575,55.45000000000001,,23.51666666666667
2022-06-23 17:00:00,1494.0,8033146.0,8031652.0,63.1670109032258,63.1670109032258,18.1875,56.75454545454545,,23.787499999999998
2022-06-23 18:00:00,1347.0,8034493.0,8033146.0,30.2248509929078,30.2248509929078,17.122222222222224,53.611111111111114,,22.950000000000003
2022-06-23 19:00:00,1235.0,8035728.0,8034493.0,10.041482549019609,10.041482549019609,15.8,49.6,72.2,21.133333333333336
2022-06-23 20:00:00,1242.0,8036970.0,8035728.0,,,,48.1,74.2,20.3
2022-06-23 21:00:00,1191.0,8038161.0,8036970.0,,,15.3,47.1,76.2,19.65
2022-06-23 22:00:00,1147.0,8039308.0,8038161.0,,,,,78.2,19.1
2022-06-23 23:00:00,1151.0,8040459.0,8039308.0,,,,46.1,80.2,18.8
2022-06-24 00:00:00,1147.0,8041606.0,8040459.0,,,,,,18.35
2022-06-24 01:00:00,1151.0,8042757.0,8041606.0,,,,,82.2,
2022-06-24 02:00:00,1139.0,8043896.0,8042757.0,,,15.6,47.1,84.2,18.5
2022-06-24 03:00:00,1110.0,8045006.0,8043896.0,7.9416942105263155,7.9416942105263155,15.633333333333335,45.76666666666667,,18.225
2022-06-24 04:00:00,1103.0,8046109.0,8045006.0,34.76199067039106,34.76199067039106,15.966666666666669,47.6,,18.6
2022-06-24 05:00:00,1299.0,8047408.0,8046109.0,74.14658032142857,74.14658032142857,16.7,46.04,,19.4
2022-06-24 06:00:00,1618.0,8049026.0,8047408.0,157.77054797101448,157.77054797101448,17.512500000000003,52.474999999999994,,20.52857142857143
2022-06-24 07:00:00,1803.0,8050829.0,8049026.0,232.6778699767442,232.6778699767442,19.18,59.089999999999996,82.2,22.7
2022-06-24 08:00:00,1862.0,8052691.0,8050829.0,303.4711832007952,303.4711832007952,20.34,63.17727272727273,79.2,24.50769230769231
2022-06-24 09:00:00,2002.0,8054693.0,8052691.0,440.286417821229,440.286417821229,19.29,60.10909090909092,74.2,24.21111111111111
2022-06-24 10:00:00,1782.0,8056475.0,8054693.0,377.853535026087,377.853535026087,19.823076923076922,62.647619047619045,70.2,25.34666666666667
2022-06-24 11:00:00,1798.0,8058273.0,8056475.0,392.8957242355009,392.8957242355009,19.229411764705883,61.790476190476184,68.2,25.66470588235294
2022-06-24 12:00:00,1718.0,8059991.0,8058273.0,290.0439220338983,290.0439220338983,18.033333333333335,58.05,66.2,24.84
2022-06-24 13:00:00,1483.0,8061474.0,8059991.0,313.07409183875535,313.07409183875535,18.771428571428572,60.81538461538461,,25.6875
2022-06-24 14:00:00,1546.0,8063020.0,8061474.0,226.12702633477636,226.12702633477636,19.3,61.86666666666666,,26.318181818181817
2022-06-24 15:00:00,1495.0,8064515.0,8063020.0,136.15396031311155,136.15396031311155,19.4375,62.13000000000001,64.2,26.53333333333333
2022-06-24 16:00:00,1418.0,8065933.0,8064515.0,182.3351635426009,182.3351635426009,15.205555555555557,49.92222222222222,,22.533333333333335
2022-06-24 17:00:00,1231.0,8067164.0,8065933.0,62.85223544891642,62.85223544891642,14.8,48.4,66.2,21.55
2022-06-24 18:00:00,1155.0,8068319.0,8067164.0,35.06390950000001,35.06390950000001,15.420000000000002,49.3,69.2,21.36
2022-06-24 19:00:00,1123.0,8069442.0,8068319.0,7.382472173913044,7.382472173913044,,47.9,72.2,20.450000000000003
2022-06-24 20:00:00,1091.0,8070533.0,8069442.0,,,15.15,46.9,74.2,19.625
2022-06-24 21:00:00,1083.0,8071616.0,8070533.0,,,15.15,,77.2,19.3
2022-06-24 22:00:00,1035.0,8072651.0,8071616.0,,,16.775,50.89999999999999,80.2,20.060000000000002
2022-06-24 23:00:00,1043.0,8073694.0,8072651.0,7.071227333333335,7.071227333333335,16.78,51.4,,20.080000000000002
2022-06-25 00:00:00,1059.0,8074753.0,8073694.0,,,15.733333333333334,47.9,,19.150000000000002
2022-06-25 01:00:00,1043.0,8075796.0,8074753.0,,,15.45,,,
2022-06-25 02:00:00,1039.0,8076835.0,8075796.0,,,15.6,46.4,,
2022-06-25 03:00:00,1043.0,8077878.0,8076835.0,7.644787794117646,7.644787794117646,14.966666666666667,45.4,,18.15
2022-06-25 04:00:00,991.0,8078869.0,8077878.0,40.508387388316144,40.508387388316144,15.36,47.0,78.2,18.98333333333333
2022-06-25 05:00:00,971.0,8079840.0,8078869.0,62.197617371601204,62.197617371601204,15.583333333333334,48.285714285714285,76.2,20.250000000000004
2022-06-25 06:00:00,1007.0,8080847.0,8079840.0,69.26207469387754,69.26207469387754,16.360000000000003,51.14,73.2,21.599999999999998
2022-06-25 07:00:00,995.0,8081842.0,8080847.0,169.77224917675545,169.77224917675545,16.066666666666666,51.74444444444445,68.2,22.349999999999998
2022-06-25 08:00:00,1039.0,8082881.0,8081842.0,379.59328844124695,379.59328844124695,15.828571428571427,51.699999999999996,64.2,21.322222222222223
2022-06-25 09:00:00,1050.0,8083931.0,8082881.0,504.0762256156156,504.0762256156156,15.683333333333335,53.130769230769246,60.2,23.987499999999997
2022-06-25 10:00:00,1051.0,8084982.0,8083931.0,265.9266915,265.9266915,16.066666666666666,54.96428571428571,57.2,25.423076923076923
2022-06-25 11:00:00,1103.0,8086085.0,8084982.0,287.963089738676,287.963089738676,15.786666666666667,55.30909090909092,53.2,26.09285714285715
2022-06-25 12:00:00,1167.0,8087252.0,8086085.0,514.6297577483443,514.6297577483443,15.611764705882354,55.0642857142857,50.2,26.814285714285717
2022-06-25 13:00:00,1207.0,8088459.0,8087252.0,408.7036757040573,408.7036757040573,14.18888888888889,51.76666666666667,48.2,26.014285714285712
2022-06-25 14:00:00,1163.0,8089622.0,8088459.0,311.6279316348195,311.6279316348195,14.890909090909094,55.16470588235294,46.2,27.43125
2022-06-25 15:00:00,1215.0,8090837.0,8089622.0,178.33224107246377,178.33224107246377,14.975000000000003,56.16363636363636,44.2,28.310526315789474
2022-06-25 16:00:00,1202.0,8092039.0,8090837.0,76.65003899408285,76.65003899408285,12.7125,49.7,,26.233333333333334
2022-06-25 17:00:00,1227.0,8093266.0,8092039.0,43.13861635327635,43.13861635327635,12.618181818181819,49.13333333333333,42.2,25.889999999999997
2022-06-25 18:00:00,1163.0,8094429.0,8093266.0,24.051649821428573,24.051649821428573,10.920000000000002,,,24.339999999999996
2022-06-25 19:00:00,1143.0,8095572.0,8094429.0,8.01078441860465,8.01078441860465,10.3,43.8,44.2,23.233333333333334
2022-06-25 20:00:00,1139.0,8096711.0,8095572.0,,,9.8,41.8,46.2,22.133333333333336
2022-06-25 21:00:00,1083.0,8097794.0,8096711.0,,,,40.3,48.2,21.133333333333336
2022-06-25 22:00:00,1051.0,8098845.0,8097794.0,,,10.1,,51.2,20.5
2022-06-25 23:00:00,1039.0,8099884.0,8098845.0,,,10.5,39.3,55.2,19.8
2022-06-26 00:00:00,1030.0,8100914.0,8099884.0,,,10.3,38.3,58.2,18.8
2022-06-26 01:00:00,1039.0,8101953.0,8100914.0,,,10.1,37.3,61.2,17.833333333333332
2022-06-26 02:00:00,1019.0,8102972.0,8101953.0,,,,36.3,,16.833333333333332
2022-06-26 03:00:00,1003.0,8103975.0,8102972.0,7.826083913043476,7.826083913043476,10.65,,67.2,16.2
2022-06-26 04:00:00,995.0,8104970.0,8103975.0,28.22102092936803,28.22102092936803,11.8,38.8,70.2,17.119999999999997
2022-06-26 05:00:00,999.0,8105969.0,8104970.0,39.319452857142856,39.319452857142856,14.133333333333333,44.849999999999994,72.2,19.22857142857143
2022-06-26 06:00:00,987.0,8106956.0,8105969.0,51.0440909578544,51.0440909578544,17.91818181818182,56.22857142857141,,22.94545454545454
2022-06-26 07:00:00,1011.0,8107967.0,8106956.0,55.446116784660774,55.446116784660774,19.1,60.50625,69.2,25.10909090909091
2022-06-26 08:00:00,1059.0,8109026.0,8107967.0,66.92119590163934,66.92119590163934,18.633333333333336,60.31333333333332,65.2,26.091666666666665
2022-06-26 09:00:00,1099.0,8110125.0,8109026.0,68.21758360544217,68.21758360544217,19.32,63.550000000000004,60.2,27.59166666666667
2022-06-26 10:00:00,1159.0,8111284.0,8110125.0,72.20294610687021,72.20294610687021,18.625000000000004,62.160000000000004,57.2,27.857142857142858
2022-06-26 11:00:00,1243.0,8112527.0,8111284.0,91.43722450617284,91.43722450617284,19.126666666666665,64.6,54.2,28.925
