"Time","sensor-readings.reading"
1652443611000,57.1
1652445921000,55.1
1652448066000,53.1
1652451006000,55.1
1652459196000,57.1
1652461206000,59.1
1652463021000,61.1
1652465046000,63.1
1652467056000,65.1
1652469681000,67.1
1652472066000,69.1
1652474391000,71.1
1652476326000,73.1
1652478711000,75.1
1652481381000,77.1
1652484546000,79.1
1652488581000,81.1
1652496006000,83.1
1652510586000,81.1
1652512386000,79.1
1652514396000,77.1
1652516631000,75.1
1652518521000,73.1
1652519841000,71.1
1652521206000,69.1
1652522841000,67.1
1652524146000,65.1
1652526036000,63.1
1652528016000,61.1
1652529711000,59.1
1652531571000,57.1
1652533026000,55.1
1652535126000,53.1
1652537376000,51.1
1652540166000,49.1
1652543361000,47.1
1652547681000,45.1
1652556576000,47.1
1652559696000,49.1
1652562951000,51.1
1652567196000,53.1
1652571231000,55.1
1652574712000,57.1
1652577846000,59.1
1652580937000,61.1
1652583742000,63.1
1652586487000,65.1
1652589036000,67.1
1652592322000,69.1
1652599251000,67.1
1652600616000,65.1
1652601876000,63.1
1652603106000,61.1
1652604531000,59.1
1652606031000,57.1
1652607756000,55.1
1652609481000,53.1
1652611851000,51.1
1652613981000,49.1
1652616366000,47.1
1652620956000,45.1
1652627241000,43.1
1652638941000,45.1
1652642181000,47.1
1652644401000,49.1
1652646231000,51.1
1652648001000,53.1
1652649832000,55.1
1652651826000,57.1
1652654016000,59.1
1652656581000,61.1
1652659297000,63.1
1652662041000,65.1
1652664876000,67.1
1652667862000,69.1
1652671431000,71.1
1652675226000,73.1
1652684241000,71.1
1652685741000,69.1
1652686986000,67.1
1652688171000,65.1
1652689566000,63.1
1652689940000,63.1
1652690886000,61.1
1652692551000,59.1
1652694246000,57.1
1652696091000,55.1
1652697801000,53.1
1652699871000,51.1
1652702256000,49.1
1652706231000,47.1
1652721291000,49.1
1652723961000,51.1
1652727246000,53.1
1652731851000,55.1
1652737401000,57.1
1652741706000,59.1
1652745711000,61.1
1652749416000,63.1
1652765853000,63.1
1652766426000,65.1
1652774421000,63.1
1652776536000,61.1
1652778141000,59.1
1652779791000,57.1
1652781591000,55.1
1652783706000,53.1
1652785881000,51.1
1652788701000,49.1
1652791112000,49.1
1652791736000,49.1
1652791806000,47.1
1652791988000,47.1
1652792308000,47.1
1652792591000,47.1
1652792978000,47.1
1652796846000,45.1
1652802457000,43.1
1652805832000,41.1
1652810842000,39.1
