"Time","sensor-readings.reading"
1651481107000,1
1651481111000,0
1651481371000,1
1651481377000,0
1651481381000,1
1651481802000,0
1651481870000,1
1651481874000,0
1651481889000,1
1651482034000,0
1651482152000,1
1651482406000,0
1651482411000,1
1651482423000,0
1651482430000,1
1651482446000,0
1651482681000,1
1651482682000,0
1651482712000,1
1651482728000,0
1651482750000,1
1651482751000,0
1651482758000,1
1651482761000,0
1651482771000,1
1651482775000,0
1651482779000,1
1651482783000,0
1651482788000,1
1651482792000,0
1651482798000,1
1651482803000,0
1651482941000,1
1651483003000,0
1651483106000,1
1651483118000,0
1651483121000,1
1651483130000,0
1651483136000,1
1651483265000,0
1651483283000,1
1651483290000,0
1651483307000,1
1651483314000,0
1651483330000,1
1651483717000,0
1651483731000,1
1651483737000,0
1651483746000,1
1651483786000,0
1651483791000,1
1651483803000,0
1651483818000,1
1651483823000,0
1651483828000,1
1651483868000,0
1651483905000,1
1651483921000,0
1651483962000,1
1651483971000,0
1651483976000,1
1651483999000,0
1651484002000,1
1651484006000,0
1651484020000,1
1651484393000,0
1651484394000,1
1651484429000,0
1651484440000,1
1651484447000,0
1651484453000,1
1651484455000,0
1651484473000,1
1651484547000,0
1651484554000,1
1651484562000,0
1651484565000,1
1651484885000,0
1651484896000,1
1651484971000,0
1651484973000,1
1651484996000,0
1651484999000,1
1651485034000,0
1651485039000,1
1651485048000,0
1651485056000,1
1651485058000,0
1651485075000,1
1651485084000,0
1651485087000,1
1651485104000,0
1651485128000,1
1651485144000,0
1651485159000,1
1651485166000,0
1651485186000,1
1651485210000,0
1651485226000,1
1651485244000,0
1651485260000,1
1651485273000,0
1651485283000,1
1651485325000,0
1651485334000,1
1651485341000,0
1651485347000,1
1651485352000,0
1651485364000,1
1651485376000,0
1651485396000,1
1651485508000,0
1651485512000,1
1651485585000,0
1651485590000,1
1651485596000,0
1651485604000,1
1651485606000,0
1651485614000,1
1651485696000,0
1651485699000,1
1651487650000,0
1651487658000,1
1651487717000,0
1651487812000,1
1651487974000,0
1651488061000,1
1651488067000,0
1651488091000,1
1651488096000,0
1651488105000,1
1651488110000,0
1651488111000,1
