"Time","sensor-readings.reading"
1651235421000,5
1651235871000,5.3
1651236216000,5.7
1651236681000,5.3
1651236756000,5
1651236831000,4.6
1651238496000,5
1651238556000,5.3
1651238631000,5.7
1651238706000,6.1
1651238781000,6.5
1651238946000,6.8
1651239156000,7.2
1651239306000,7.6
1651239441000,7.2
1651239561000,6.8
1651239651000,6.5
1651239696000,6.1
1651239756000,5.6
1651239801000,5.2
1651239951000,4.8
1651240386000,4.5
1651240686000,4.8
1651240746000,5.2
1651240836000,5.6
1651240971000,6
1651241106000,5.6
1651241481000,6
1651241541000,6.3
1651241676000,6.8
1651241916000,6.5
1651242036000,6.1
1651242156000,5.7
1651242336000,5.3
1651242486000,5
1651242591000,5.3
1651242696000,5.7
1651242876000,5.3
1651242936000,5
1651243026000,4.6
1651243131000,3.9
1651243176000,3.6
1651243701000,3.2
1651243911000,3.6
1651243971000,3.9
1651244046000,4.4
1651244121000,4.8
1651244556000,5.2
1651244676000,5.6
1651244856000,5.2
1651244916000,4.8
1651245006000,4.5
1651245291000,4.8
1651245636000,4.5
1651245876000,4.1
1651246671000,3.1
1651246776000,2.7
1651246956000,3.1
1651247001000,3.4
1651247061000,3.8
1651247586000,4.5
1651247781000,4.1
1651248482000,3.5
1651248906000,3.1
1651249131000,2.7
1651250466000,3.1
1651250856000,2.7
1651250991000,2.3
1651251231000,1.6
1651251951000,1.3
1651253211000,0.6
1651253946000,0.3
1651254936000,0
1651255611000,-0.3
1651256526000,-0.6
1651258596000,-1
1651262661000,-1.6
1651264146000,-2.2
1651264716000,-2.6
1651266741000,-2.9
1651267777000,-3.3
1651269427000,-2.6
1651270236000,-2.9
1651273821000,-3.3
1651276237000,-2.6
1651277301000,-2.2
1651278246000,-2.6
1651281231000,-2.2
1651285026000,-2.6
1651287366000,-2.9
1651287921000,-2.6
1651288236000,-2.2
1651293201000,-1.9
1651293681000,-1.3
1651293891000,-0.6
1651294011000,-0.3
1651294416000,-0.6
1651294596000,-1
1651294896000,-0.6
1651294986000,-0.3
1651295061000,0
1651295751000,0.3
1651295976000,0.6
1651296126000,1
1651297356000,1.6
1651297746000,2.2
1651298121000,2.6
1651298211000,2.9
1651298331000,3.3
1651299186000,3.7
1651299291000,4.1
1651299561000,4.5
1651299651000,4.8
1651299711000,5.2
1651299771000,5.6
1651300086000,6
1651300266000,6.3
1651300401000,6.7
1651300536000,7.1
1651300821000,7.5
1651300926000,7.8
1651301316000,7.5
1651301496000,7.1
1651301946000,6.7
1651302231000,7.1
1651302336000,7.5
1651303176000,7.8
1651303431000,7.5
1651304106000,7.8
1651304646000,8.2
1651304871000,8.6
1651305006000,8.2
1651306056000,7.5
1651306356000,7.1
1651306521000,7.5
1651306566000,7.9
1651306656000,8.6
1651307196000,8.2
1651307406000,7.5
1651307571000,7.8
1651307946000,7.5
1651308546000,7.8
1651308861000,7.5
1651309551000,7.8
1651310241000,8.2
1651311006000,7.5
1651311501000,7.8
1651311576000,8.2
1651311741000,8.6
1651312116000,9.2
1651312326000,8.9
1651312581000,8.2
1651313886000,7.5
1651314111000,7.8
1651314231000,8.2
1651314561000,8.6
1651314816000,8.2
1651315236000,7.5
1651315671000,7.1
1651316106000,7.5
1651316166000,7.8
1651316241000,8.2
1651316331000,8.6
1651316571000,8.1
1651316691000,7.7
1651316841000,7.2
1651317051000,7.6
1651317111000,8
1651317156000,8.3
1651317276000,7.9
1651317306000,7.5
1651317396000,7.1
1651317516000,7.5
1651317696000,7
1651318176000,6.6
1651318971000,7
1651319001000,7.3
1651319076000,7.7
1651319151000,8.1
1651319271000,7.7
1651319481000,7.3
1651319571000,7
1651319826000,7.3
1651320066000,7.7
1651320141000,8.1
1651320531000,7.7
1651321401000,7.3
1651321926000,7.7
1651322031000,8.1
1651322151000,8.7
1651322406000,8.4
1651322481000,7.7
1651322571000,7.2
1651322976000,6.8
1651323111000,6.5
1651323441000,6.8
1651323486000,7.2
1651323666000,7.6
1651323966000,7.2
1651324056000,6.8
1651324086000,6.4
1651324146000,5.9
1651324416000,6.3
1651324776000,6.7
1651324836000,7.1
1651325061000,7.5
1651325196000,7.1
1651325511000,6.7
1651325571000,6.3
1651326006000,6
1651326051000,5.6
1651326156000,5.2
1651326576000,4.8
1651326891000,5.3
1651326966000,5.7
1651327041000,6.1
1651327116000,6.5
1651327161000,6.8
1651327326000,6.5
1651327431000,6.1
1651328181000,5.7
1651328346000,5.3
1651328391000,5
1651328436000,4.6
1651330236000,3.9
1651330761000,4.3
1651331286000,3.9
1651331751000,3.6
1651331886000,3.9
1651332336000,3.6
1651334496000,3.9
1651334916000,3.6
1651335396000,3.9
1651335516000,3.6
1651335906000,3.2
1651336491000,3.6
1651337226000,3.2
1651337376000,2.8
1651338066000,3.2
1651338426000,2.8
1651338771000,2.1
1651339881000,1.5
1651340511000,1.1
1651340796000,0.8
1651341351000,0.5
1651343187000,-0.1
1651344386000,-0.4
1651345521000,-1.1
1651346706000,-1.7
1651347021000,-2.1
1651347621000,-2.4
1651349931000,-2.8
1651350606000,-3.2
1651351716000,-2.8
1651352961000,-3.2
1651353306000,-3.6
1651353756000,-3.2
1651353876000,-2.8
1651356006000,-3.2
1651357386000,-2.8
1651364541000,-2.1
1651368961000,-1.5
1651370391000,-1.1
1651371126000,-0.8
1651372147000,-0.5
1651374955000,0.1
1651377352000,0.4
1651379691000,1.1
1651380261000,1.7
1651380532000,2.1
1651380711000,2.4
1651381161000,2.8
1651382166000,3.2
1651384011000,2.8
1651385827000,3.2
1651386141000,3.6
1651386366000,3.9
1651386621000,4.3
1651389682000,3.9
1651390026000,3.6
1651392022000,3.9
1651392426000,4.3
1651392846000,5
1651396012000,5.3
1651396462000,5.7
1651397272000,5.3
1651397542000,5
1651398291000,5.3
1651399086000,5.7
1651399372000,6.1
1651399716000,6.5
1651399897000,6.8
1651400016000,7.2
1651400632000,7.6
1651400706000,8
1651400946000,7.6
1651401112000,7.2
1651401787000,7.6
1651402356000,8
1651402656000,7.6
1651403316000,8
1651403437000,8.3
1651403556000,8.7
1651403692000,9.1
1651404546000,9.7
1651404771000,10.1
1651404967000,9.8
1651405102000,9.5
1651405402000,9.1
1651406751000,9.7
1651406857000,10.1
1651406991000,10.5
1651407487000,10.8
1651407696000,10.5
1651407846000,10.8
1651407982000,10.5
1651408326000,10.9
1651408386000,11.2
1651408462000,11.6
1651408537000,11.3
1651408641000,11
1651408732000,11.3
1651408791000,11.6
1651408942000,11.3
1651409017000,11
1651409346000,11.3
1651409391000,11.6
1651409452000,12
1651409497000,12.3
1651409541000,12.6
1651409751000,12.3
1651409887000,12
1651410081000,12.3
1651410157000,12.6
1651410261000,13
1651410486000,12.6
1651410561000,12.3
1651411266000,12
1651411476000,12.3
1651411701000,12
1651412946000,11.6
1651413007000,11.3
1651413081000,11
1651413156000,10.6
1651413621000,10.3
1651413772000,10
1651414252000,10.3
