"Time","sensor-readings.reading"
1655485200000,7851544
1655488800000,7852679
1655492400000,7853786
1655496000000,7854829
1655499600000,7855784
1655503200000,7856743
1655506800000,7857706
1655510400000,7858693
1655514000000,7859656
1655517600000,7860607
1655521200000,7861510
1655524800000,7862413
1655528400000,7863300
1655532000000,7864187
1655535600000,7865123
1655539200000,7866118
1655542800000,7867121
1655546400000,7868143
1655550000000,7869174
1655553600000,7870281
1655557200000,7871440
1655560800000,7872591
1655564400000,7873738
1655568000000,7874897
1655571600000,7876040
1655575200000,7877154
1655578800000,7878261
1655582400000,7879372
1655586000000,7880351
1655589600000,7881314
1655593200000,7882281
1655596800000,7883232
1655600400000,7884183
1655604000000,7885142
1655607600000,7886086
1655611200000,7886989
1655614800000,7887872
1655618400000,7888791
1655622000000,7889726
1655625600000,7890705
1655629200000,7891712
1655632800000,7892799
1655636400000,7893918
1655640000000,7895077
1655643600000,7896227
1655647200000,7897410
1655650800000,7898581
1655654400000,7899764
1655658000000,7900967
1655661600000,7902169
1655665200000,7903328
1655668800000,7904435
1655672400000,7905514
1655676000000,7906497
1655679600000,7907460
1655683200000,7908415
1655686800000,7909362
1655690400000,7910325
1655694000000,7911252
1655697600000,7912211
1655701200000,7913314
1655704800000,7914697
1655708400000,7916415
1655712000000,7918285
1655715600000,7920319
1655719200000,7922421
1655722800000,7924667
1655726400000,7926749
1655730000000,7928771
1655733600000,7930761
1655737200000,7932559
1655740800000,7934129
1655744400000,7935500
1655748000000,7936767
1655751600000,7937974
1655755200000,7939160
1655758800000,7940247
1655762400000,7941298
1655766000000,7942357
1655769600000,7943408
1655773200000,7944443
1655776800000,7945482
1655780400000,7946493
1655784000000,7947520
1655787600000,7948667
1655791200000,7949966
1655794800000,7951520
1655798400000,7953142
1655802000000,7954869
1655805600000,7956739
1655809200000,7958505
1655812800000,7960583
1655816400000,7962397
